birthyear,race,lottery,earnings,earnings.n,year,age,drafted,served
50,2,36,15944.21467,75,73,23,1,0
50,2,37,13390.339,84,73,23,1,1
50,2,38,14987.0949,77,73,23,1,0
50,2,39,16574.51306,78,73,23,1,0
50,2,40,13147.5574,89,73,23,0,0
50,2,41,13619.11397,76,73,23,0,0
50,2,42,16616.53295,75,73,23,0,1
50,2,43,12923.45131,74,73,23,0,0
50,2,44,20192.89267,87,73,23,0,0
50,2,45,14043.98177,80,73,23,0,0
50,2,46,17933.15624,61,73,23,0,0
50,2,47,12367.85495,63,73,23,0,0
50,2,48,12750.70286,63,73,23,0,0
50,2,49,13763.84915,71,73,23,0,0
50,2,50,16205.67178,83,73,23,0,0
50,2,51,14380.1409,77,73,23,0,0
50,2,52,16476.46664,71,73,23,0,0
50,2,53,15173.84998,80,73,23,0,0
50,2,54,13310.96809,75,73,23,0,0
50,2,55,14333.45214,69,73,23,0,0
50,2,56,18063.88479,83,73,23,0,0
50,2,57,14921.73063,64,73,23,0,0
50,2,58,16238.35392,89,73,23,0,0
50,2,59,12937.45794,76,73,23,0,0
50,2,60,18502.75922,57,73,23,0,0
50,2,61,13913.25321,94,73,23,0,0
50,2,62,17055.40738,63,73,23,0,0
50,2,63,16425.10899,66,73,23,0,1
50,2,64,16495.14215,80,73,23,0,0
50,2,65,15808.81724,99,73,23,0,0
50,2,66,15589.38003,64,73,23,0,0
50,2,67,14805.0087,74,73,23,0,1
50,2,68,14791.00207,76,73,23,0,0
50,2,69,17130.10941,67,73,23,0,0
50,2,70,17629.67924,71,73,23,0,0
50,2,71,16088.94986,74,73,23,0,0
50,2,72,16383.0891,81,73,23,0,0
50,2,73,16158.98301,85,73,23,0,0
51,1,1,22794.30501,226,74,23,1,0
51,1,2,22566.974,227,74,23,1,0
51,1,3,22584.461,220,74,23,1,0
51,1,4,22833.65076,272,74,23,1,0
51,1,5,24044.62553,233,74,23,1,0
51,1,6,21168.01397,239,74,23,1,0
51,1,7,22698.1265,240,74,23,1,0
51,1,8,23209.62126,221,74,23,1,0
51,1,9,21513.38223,269,74,23,1,0
51,1,10,24263.21304,225,74,23,1,0
51,1,11,21325.39697,233,74,23,1,1
51,1,12,24818.4253,197,74,23,1,0
51,1,13,21548.35623,203,74,23,1,0
51,1,14,23747.34653,214,74,23,1,0
51,1,15,22868.62476,233,74,23,1,1
51,1,16,24293.81529,202,74,23,1,1
51,1,17,21321.02522,238,74,23,1,1
51,1,18,21981.15949,228,74,23,1,0
51,1,19,21950.55724,230,74,23,1,1
51,1,20,22514.513,240,74,23,1,0
51,1,21,22274.06674,206,74,23,1,0
51,1,22,24424.96779,242,74,23,1,0
51,1,23,23275.19752,220,74,23,1,1
51,1,24,23585.59177,227,74,23,1,0
51,1,25,24661.0423,220,74,23,1,1
51,1,26,21618.30423,230,74,23,0,1
51,1,27,23729.85953,233,74,23,0,0
51,1,28,22383.3605,221,74,23,0,1
51,1,29,23318.91502,230,74,23,0,1
51,1,30,24459.94179,219,74,23,0,0
51,1,31,22650.03725,181,74,23,0,0
51,1,32,24097.08653,246,74,23,0,0
51,1,33,21758.20023,220,74,23,0,0
51,1,34,22016.13349,226,74,23,0,1
51,1,35,22938.57276,240,74,23,0,0
51,1,36,22282.81024,206,74,23,0,0
51,1,37,23843.52503,244,74,23,0,0
51,1,38,24376.87854,217,74,23,0,0
51,1,39,24062.11253,273,74,23,0,0
51,1,40,22313.4125,235,74,23,0,1
51,1,41,22680.6395,218,74,23,0,0
51,1,42,23012.89251,229,74,23,0,0
51,1,43,22335.27125,228,74,23,0,0
51,1,44,24739.7338,198,74,23,0,0
51,1,45,23887.24253,236,74,23,0,0
51,1,46,22907.97051,249,74,23,0,0
51,1,47,22890.48351,243,74,23,0,0
51,1,48,23122.18626,226,74,23,0,1
51,1,49,23318.91502,219,74,23,0,0
51,1,50,23047.86651,247,74,23,0,0
51,1,51,23397.60652,178,74,23,0,1
51,1,52,21111.18122,229,74,23,0,0
51,1,53,22807.42026,269,74,23,0,1
51,1,54,23454.43927,215,74,23,0,1
51,1,55,23786.69228,224,74,23,0,0
51,1,56,24704.7598,237,74,23,0,0
51,1,57,23362.63252,239,74,23,0,0
51,1,58,23222.73652,232,74,23,0,0
51,1,59,24499.28754,246,74,23,0,0
51,1,60,24355.01979,230,74,23,0,0
51,1,61,21535.24098,239,74,23,0,0
51,1,62,19616.04269,248,74,23,0,1
51,1,63,23253.33877,252,74,23,0,0
51,1,64,23852.26853,213,74,23,0,0
51,1,65,21850.00698,223,74,23,0,0
51,1,66,22003.01824,242,74,23,0,0
51,1,67,23087.21226,197,74,23,0,0
51,1,68,22824.90726,228,74,23,0,0
51,1,69,22230.34924,243,74,23,0,0
51,1,70,21465.29298,213,74,23,0,0
51,1,71,20770.18471,212,74,23,0,0
51,1,72,23987.79278,234,74,23,0,0
51,1,73,24000.90803,205,74,23,0,0
51,2,1,14046.43306,81,74,23,1,0
51,2,2,13040.93054,69,74,23,1,0
51,2,3,13290.12029,71,74,23,1,0
51,2,4,10973.09274,63,74,23,1,0
51,2,5,15930.65735,73,74,23,1,0
51,2,6,14807.11758,71,74,23,1,1
51,2,7,13272.63329,66,74,23,1,0
51,2,8,15729.55685,66,74,23,1,0
51,2,9,15659.60885,70,74,23,1,0
51,2,10,14789.63058,67,74,23,1,0
51,2,11,16398.43461,71,74,23,1,0
51,2,12,17408.30889,74,74,23,1,0
51,2,13,15069.42258,70,74,23,1,0
51,2,14,15537.19984,58,74,23,1,0
51,2,15,15506.59759,67,74,23,1,0
51,2,16,16402.80636,84,74,23,1,1
51,2,17,15860.70935,80,74,23,1,0
51,2,18,14881.43733,66,74,23,1,0
51,2,19,12883.54754,71,74,23,1,0
51,2,20,14094.52231,68,74,23,1,0
51,2,21,12267.13077,75,74,23,1,0
51,2,22,11602.62476,77,74,23,1,1
51,2,23,16909.92938,74,74,23,1,1
51,2,24,13425.64455,76,74,23,1,0
51,2,25,13919.65231,68,74,23,1,0
51,2,26,17430.16764,73,74,23,0,0
51,2,27,11934.87776,71,74,23,0,0
51,2,28,17688.10089,62,74,23,0,0
51,2,29,16669.48312,65,74,23,0,0
51,2,30,12616.87078,91,74,23,0,0
51,2,31,16276.02561,57,74,23,0,1
51,2,32,16905.55763,73,74,23,0,0
51,2,33,17001.73613,62,74,23,0,0
51,2,34,12673.70353,65,74,23,0,0
51,2,35,14321.85332,76,74,23,0,0
51,2,36,14011.45906,64,74,23,0,0
51,2,37,14732.79783,79,74,23,0,0
51,2,38,14483.60807,62,74,23,0,0
51,2,39,14453.00582,77,74,23,0,0
51,2,40,14055.17656,70,74,23,0,0
51,2,41,13749.15406,69,74,23,0,0
51,2,42,14750.28483,77,74,23,0,0
51,2,43,14850.83508,73,74,23,0,0
51,2,44,14015.83081,59,74,23,0,0
51,2,45,16459.63912,74,74,23,0,0
51,2,46,15414.79084,60,74,23,0,0
51,2,47,17692.47264,72,74,23,0,0
51,2,48,12970.98254,65,74,23,0,0
51,2,49,11926.13426,72,74,23,0,0
51,2,50,17500.11564,78,74,23,0,0
51,2,51,14890.18083,72,74,23,0,0
51,2,52,16136.12961,64,74,23,0,0
51,2,53,14042.06131,89,74,23,0,0
51,2,54,17023.59488,77,74,23,0,0
51,2,55,15344.84284,64,74,23,0,0
51,2,56,14125.12456,71,74,23,0,0
51,2,57,15812.6201,86,74,23,0,0
51,2,58,11222.2825,61,74,23,0,0
51,2,59,18007.23865,73,74,23,0,1
51,2,60,12039.79977,89,74,23,0,1
51,2,61,11292.2305,59,74,23,0,0
51,2,62,16162.36011,87,74,23,0,0
51,2,63,13954.62631,89,74,23,0,0
51,2,64,14903.29608,64,74,23,0,0
51,2,65,15318.61234,70,74,23,0,0
51,2,66,17067.31238,74,74,23,0,0
51,2,67,17408.30889,62,74,23,0,0
51,2,68,17264.04113,86,74,23,0,0
51,2,69,17911.06015,69,74,23,0,0
51,2,70,18007.23865,67,74,23,0,0
51,2,71,11440.87,76,74,23,0,0
51,2,72,15978.7466,76,74,23,0,0
51,2,73,17552.57664,78,74,23,0,0
52,1,1,19790.65941,256,75,23,1,0
52,1,2,19988.44733,233,75,23,1,1
52,1,3,18469.4361,241,75,23,1,0
52,1,4,20759.82022,238,75,23,1,0
52,1,5,21463.94522,215,75,23,1,0
52,1,6,19814.39396,215,75,23,1,0
52,1,7,19818.34972,263,75,23,1,0
52,1,8,17832.55899,253,75,23,1,0
52,1,9,19153.7823,238,75,23,1,0
52,1,10,18817.54284,236,75,23,1,0
52,1,11,20324.6868,237,75,23,1,0
52,1,12,19897.46489,236,75,23,1,1
52,1,13,20593.67837,246,75,23,1,0
52,1,14,19434.64115,253,75,23,1,0
52,1,15,20593.67837,233,75,23,1,0
52,1,16,20174.36798,246,75,23,1,0
52,1,17,22377.72542,262,75,23,1,0
52,1,18,21262.20155,252,75,23,1,0
52,1,19,17820.69171,247,75,23,1,1
52,1,20,20376.11166,248,75,23,0,0
52,1,21,18647.44522,217,75,23,0,0
52,1,22,21254.29003,210,75,23,0,1
52,1,23,19755.05758,241,75,23,0,0
52,1,24,21875.3441,224,75,23,0,0
52,1,25,19232.89747,243,75,23,0,0
52,1,26,21072.32514,248,75,23,0,0
52,1,27,22175.98174,256,75,23,0,0
52,1,28,20981.3427,240,75,23,0,0
52,1,29,20138.76615,278,75,23,0,1
52,1,30,19636.38483,276,75,23,0,0
52,1,31,20028.00492,243,75,23,0,0
52,1,32,20257.4389,231,75,23,0,0
52,1,33,22413.32725,217,75,23,0,0
52,1,34,20348.42135,261,75,23,0,0
52,1,35,19482.11025,211,75,23,0,0
52,1,36,20225.79284,244,75,23,0,0
52,1,37,22437.0618,209,75,23,0,0
52,1,38,20403.80197,241,75,23,0,0
52,1,39,22001.92837,232,75,23,0,0
52,1,40,23422.04565,246,75,23,0,1
52,1,41,20384.02317,235,75,23,0,0
52,1,42,22175.98174,249,75,23,0,0
52,1,43,19778.79214,243,75,23,0,0
52,1,44,19925.1552,269,75,23,0,0
52,1,45,21329.44944,234,75,23,0,0
52,1,46,20028.00492,314,75,23,0,0
52,1,47,21523.2816,259,75,23,0,0
52,1,48,21388.78581,196,75,23,0,0
52,1,49,21072.32514,227,75,23,0,0
52,1,50,18374.49789,215,75,23,0,0
52,1,51,21436.25492,259,75,23,0,0
52,1,52,20969.47542,240,75,23,0,1
52,1,53,21214.73244,237,75,23,0,0
52,1,54,20672.79354,246,75,23,0,0
52,1,55,22646.71699,185,75,23,0,0
52,1,56,21321.53792,225,75,23,0,0
52,1,57,21246.37851,245,75,23,0,0
52,1,58,19857.9073,254,75,23,0,1
52,1,59,22061.26475,239,75,23,0,0
52,1,60,20447.31531,178,75,23,0,0
52,1,61,19687.80969,243,75,23,0,0
52,1,62,20190.19101,264,75,23,0,0
52,1,63,21594.48525,254,75,23,0,0
52,1,64,20000.31461,246,75,23,0,0
52,1,65,20063.60674,270,75,23,0,0
52,1,66,19818.34972,207,75,23,0,0
52,1,67,20743.99719,291,75,23,0,0
52,1,68,20542.25351,238,75,23,0,1
52,1,69,21467.90098,232,75,23,0,0
52,1,70,20870.58146,244,75,23,0,0
52,1,71,21792.27317,246,75,23,0,0
52,1,72,22057.30899,238,75,23,0,1
52,1,73,18675.13553,255,75,23,0,0
52,2,1,10451.11376,67,75,23,1,0
52,2,2,13900.53511,92,75,23,1,1
52,2,3,13520.7823,71,75,23,1,0
52,2,4,9477.997191,62,75,23,1,0
52,2,5,12421.08146,73,75,23,1,0
52,2,6,8880.677669,70,75,23,1,0
52,2,7,13441.66713,62,75,23,1,0
52,2,8,15134.73174,77,75,23,1,0
52,2,9,10308.70646,68,75,23,1,0
52,2,10,12468.55056,65,75,23,1,0
52,2,11,13940.0927,57,75,23,1,0
52,2,12,14268.42065,70,75,23,1,0
52,2,13,11534.99157,59,75,23,1,0
52,2,14,14165.57093,90,75,23,1,0
52,2,15,12448.77177,80,75,23,1,0
52,2,16,11625.97402,71,75,23,1,0
52,2,17,12903.68399,56,75,23,1,0
52,2,18,13552.42837,76,75,23,1,0
52,2,19,11487.52247,77,75,23,1,1
52,2,20,13101.47191,91,75,23,0,0
52,2,21,14177.4382,78,75,23,0,0
52,2,22,13144.98525,61,75,23,0,0
52,2,23,15917.97191,72,75,23,0,0
52,2,24,12970.93188,83,75,23,0,0
52,2,25,14280.28792,59,75,23,0,0
52,2,26,11309.51334,73,75,23,0,1
52,2,27,13057.95857,78,75,23,0,0
52,2,28,18623.71067,83,75,23,0,0
52,2,29,11214.57514,76,75,23,0,1
52,2,30,12599.09059,83,75,23,0,0
52,2,31,12306.36447,77,75,23,0,0
52,2,32,11744.64677,78,75,23,0,0
52,2,33,10787.35323,62,75,23,0,0
52,2,34,14513.67767,79,75,23,0,0
52,2,35,9600.625702,63,75,23,0,1
52,2,36,12310.32022,68,75,23,0,0
52,2,37,13936.13694,70,75,23,0,0
52,2,38,15079.35112,71,75,23,0,0
52,2,39,11483.56671,61,75,23,0,0
52,2,40,11594.32795,88,75,23,0,0
52,2,41,13473.3132,78,75,23,0,0
52,2,42,14292.1552,81,75,23,0,0
52,2,43,14754.97893,60,75,23,0,1
52,2,44,12425.03722,85,75,23,0,0
52,2,45,10403.64466,86,75,23,0,0
52,2,46,14240.73034,97,75,23,0,0
52,2,47,12341.96629,80,75,23,0,1
52,2,48,12856.21489,66,75,23,0,0
52,2,49,10336.39677,80,75,23,0,0
52,2,50,9549.200843,87,75,23,0,0
52,2,51,15921.92767,86,75,23,0,0
52,2,52,12175.82444,69,75,23,0,0
52,2,53,10906.02598,85,75,23,0,0
52,2,54,13477.26896,77,75,23,0,1
52,2,55,14600.70435,67,75,23,0,0
52,2,56,11811.89466,80,75,23,0,0
52,2,57,16515.29143,75,75,23,0,1
52,2,58,16503.42416,82,75,23,0,1
52,2,59,11657.62008,70,75,23,0,0
52,2,60,11697.17767,59,75,23,0,0
52,2,61,12694.02879,82,75,23,0,0
52,2,62,9466.129916,72,75,23,0,0
52,2,63,9735.121489,69,75,23,0,0
52,2,64,13706.70295,69,75,23,0,0
52,2,65,9636.227528,73,75,23,0,1
52,2,66,16044.55618,76,75,23,0,1
52,2,67,11447.96489,78,75,23,0,1
52,2,68,13758.12781,78,75,23,0,0
52,2,69,14802.44803,72,75,23,0,0
52,2,70,11499.38975,86,75,23,0,0
52,2,71,10997.00843,74,75,23,0,0
52,2,72,12547.66573,68,75,23,0,0
52,2,73,10490.67135,98,75,23,0,0
50,1,1,25986.96892,191,74,24,1,0
50,1,2,26514.55201,236,74,24,1,1
50,1,3,25977.63117,226,74,24,1,1
50,1,4,25688.1608,245,74,24,1,0
50,1,5,25940.28015,211,74,24,1,0
50,1,6,25081.2068,205,74,24,1,0
50,1,7,27298.92333,178,74,24,1,0
50,1,8,24983.16038,216,74,24,1,0
50,1,9,26808.69126,225,74,24,1,0
50,1,10,26906.73767,239,74,24,1,0
50,1,11,24497.59718,230,74,24,1,0
50,1,12,25748.8562,210,74,24,1,0
50,1,13,24357.53088,241,74,24,1,1
50,1,14,27747.13552,210,74,24,1,0
50,1,15,25557.43224,210,74,24,1,0
50,1,16,25860.90924,207,74,24,1,1
50,1,17,27667.76461,207,74,24,1,1
50,1,18,26215.74389,217,74,24,1,0
50,1,19,24735.70991,218,74,24,1,1
50,1,20,26981.4397,224,74,24,1,0
50,1,21,26351.14132,225,74,24,1,0
50,1,22,25730.18069,246,74,24,1,0
50,1,23,24105.41152,260,74,24,1,0
50,1,24,25380.01492,232,74,24,1,1
50,1,25,27770.4799,221,74,24,1,1
50,1,26,25305.31289,214,74,24,1,1
50,1,27,26920.7443,227,74,24,1,1
50,1,28,26141.04186,186,74,24,1,0
50,1,29,27919.88396,232,74,24,1,0
50,1,30,25585.44551,200,74,24,1,1
50,1,31,26785.34687,237,74,24,1,1
50,1,32,26351.14132,227,74,24,1,1
50,1,33,25622.79652,216,74,24,1,0
50,1,34,24408.88852,218,74,24,1,0
50,1,35,24352.862,223,74,24,1,0
50,1,36,25043.85578,236,74,24,1,0
50,1,37,24413.5574,209,74,24,1,1
50,1,38,27915.21509,232,74,24,1,0
50,1,39,26136.37298,239,74,24,1,0
50,1,40,27228.89018,214,74,24,0,1
50,1,41,25305.31289,213,74,24,0,1
50,1,42,25599.45214,207,74,24,0,0
50,1,43,29843.46125,240,74,24,0,0
50,1,44,24838.4252,203,74,24,0,0
50,1,45,26458.52549,241,74,24,0,0
50,1,46,26659.2872,209,74,24,0,0
50,1,47,27597.73146,217,74,24,0,0
50,1,48,25921.60464,215,74,24,0,0
50,1,49,28858.32822,214,74,24,0,0
50,1,50,26425.84335,240,74,24,0,0
50,1,51,25482.73021,204,74,24,0,0
50,1,52,27387.632,213,74,24,0,1
50,1,53,28223.36096,217,74,24,0,0
50,1,54,26537.8964,217,74,24,0,0
50,1,55,26215.74389,182,74,24,0,0
50,1,56,26668.62495,197,74,24,0,0
50,1,57,25216.60423,202,74,24,0,0
50,1,58,28452.13593,237,74,24,0,0
50,1,59,26542.56527,219,74,24,0,0
50,1,60,26663.95607,204,74,24,0,0
50,1,61,25636.80315,237,74,24,0,0
50,1,62,28200.01658,212,74,24,0,0
50,1,63,22658.05968,221,74,24,0,0
50,1,64,27639.75135,221,74,24,0,0
50,1,65,26691.96933,205,74,24,0,0
50,1,66,25225.94198,227,74,24,0,0
50,1,67,26733.98923,223,74,24,0,0
50,1,68,26491.20763,206,74,24,0,0
50,1,69,25557.43224,200,74,24,0,0
50,1,70,26762.00249,230,74,24,0,0
50,1,71,27070.14836,222,74,24,0,0
50,1,72,25496.73684,243,74,24,0,1
50,1,73,27873.19519,238,74,24,0,0
50,2,1,16803.28802,69,74,24,1,0
50,2,2,16859.31455,66,74,24,1,0
50,2,3,16938.68545,69,74,24,1,0
50,2,4,19567.26316,74,74,24,1,0
50,2,5,17676.36801,95,74,24,1,1
50,2,6,15939.54579,66,74,24,1,0
50,2,7,19618.62081,87,74,24,1,1
50,2,8,21121.99917,76,74,24,1,0
50,2,9,15435.30709,58,74,24,1,0
50,2,10,16747.2615,79,74,24,1,0
50,2,11,15813.48612,80,74,24,1,1
50,2,12,18386.0373,66,74,24,1,0
50,2,13,16215.00953,68,74,24,1,0
50,2,14,17615.67261,79,74,24,1,1
50,2,15,15402.62495,82,74,24,1,1
50,2,16,18129.24907,70,74,24,1,1
50,2,17,18764.21633,67,74,24,1,1
50,2,18,16476.46664,64,74,24,1,0
50,2,19,20132.19727,68,74,24,1,0
50,2,20,14478.18732,57,74,24,1,0
50,2,21,13516.39867,84,74,24,1,0
50,2,22,15738.78409,60,74,24,1,0
50,2,23,18778.22296,81,74,24,1,1
50,2,24,15906.86366,76,74,24,1,0
50,2,25,21056.6349,74,74,24,1,0
50,2,26,18101.23581,77,74,24,1,1
50,2,27,19978.12433,70,74,24,1,0
50,2,28,15953.55243,85,74,24,1,0
50,2,29,18325.3419,61,74,24,1,0
50,2,30,13577.09407,55,74,24,1,0
50,2,31,16420.44012,68,74,24,1,1
50,2,32,19483.22337,87,74,24,1,0
50,2,33,19095.70659,72,74,24,1,0
50,2,34,17195.47369,75,74,24,1,0
50,2,35,17653.02362,80,74,24,1,0
50,2,36,19366.50145,75,74,24,1,0
50,2,37,16779.94364,84,74,24,1,0
50,2,38,19273.12391,77,74,24,1,1
50,2,39,19711.99834,78,74,24,1,0
50,2,40,16854.64567,89,74,24,0,0
50,2,41,16737.92375,76,74,24,0,0
50,2,42,18320.67302,75,74,24,0,0
50,2,43,14067.32615,73,74,24,0,0
50,2,44,23279.02031,87,74,24,0,0
50,2,45,15197.19436,80,74,24,0,0
50,2,46,20739.15127,61,74,24,0,0
50,2,47,14314.77663,63,74,24,0,0
50,2,48,16065.60547,63,74,24,0,0
50,2,49,17900.4741,71,74,24,0,0
50,2,50,19833.38914,83,74,24,0,0
50,2,51,17993.85164,76,74,24,0,0
50,2,52,21079.97928,71,74,24,0,0
50,2,53,17307.52673,80,74,24,0,0
50,2,54,16672.55947,74,74,24,0,0
50,2,55,18614.81227,69,74,24,0,0
50,2,56,20603.75383,83,74,24,0,1
50,2,57,16135.63863,64,74,24,0,0
50,2,58,17410.24202,89,74,24,0,0
50,2,59,15687.42644,76,74,24,0,0
50,2,60,21005.27725,57,74,24,0,0
50,2,61,18932.2959,94,74,24,0,0
50,2,62,19291.79942,63,74,24,0,0
50,2,63,20351.63448,66,74,24,0,0
50,2,64,19324.48156,80,74,24,0,0
50,2,65,18722.19644,99,74,24,0,0
50,2,66,15785.47286,64,74,24,0,0
50,2,67,16611.86407,74,74,24,0,0
50,2,68,17498.95068,76,74,24,0,0
50,2,69,18526.10361,67,74,24,0,0
50,2,70,18843.58724,71,74,24,0,0
50,2,71,20122.85951,74,74,24,0,0
50,2,72,19917.42893,81,74,24,0,0
50,2,73,18320.67302,85,74,24,0,0
51,1,1,24066.48428,226,75,24,1,1
51,1,2,23026.00776,226,75,24,1,0
51,1,3,25587.85332,219,75,24,1,0
51,1,4,24241.35429,272,75,24,1,0
51,1,5,26790.08459,232,75,24,1,0
51,1,6,23157.16026,238,75,24,1,0
51,1,7,24997.66705,240,75,24,1,1
51,1,8,25605.34032,221,75,24,1,0
51,1,9,23253.33877,269,75,24,1,1
51,1,10,26344.16608,225,75,24,1,0
51,1,11,23074.09701,231,75,24,1,0
51,1,12,26011.91308,197,75,24,1,0
51,1,13,22392.104,201,75,24,1,1
51,1,14,26846.91735,214,75,24,1,0
51,1,15,24429.33954,233,75,24,1,0
51,1,16,26947.4676,202,75,24,1,1
51,1,17,23196.50601,238,75,24,1,0
51,1,18,24897.1168,228,75,24,1,0
51,1,19,23633.68102,230,75,24,1,0
51,1,20,26510.29259,240,75,24,1,1
51,1,21,24936.46255,205,75,24,1,0
51,1,22,27813.07412,242,75,24,1,0
51,1,23,25845.78657,220,75,24,1,1
51,1,24,25985.68258,227,75,24,1,0
51,1,25,27174.7986,220,75,24,1,0
51,1,26,23677.39853,230,75,24,0,0
51,1,27,26033.77183,233,75,24,0,0
51,1,28,23655.53977,221,75,24,0,0
51,1,29,25251.22856,228,75,24,0,0
51,1,30,26278.58983,219,75,24,0,0
51,1,31,25015.15406,181,75,24,0,0
51,1,32,25382.38106,246,75,24,0,0
51,1,33,23808.55103,220,75,24,0,1
51,1,34,23432.58052,226,75,24,0,0
51,1,35,23799.80753,240,75,24,0,0
51,1,36,23432.58052,206,75,24,0,0
51,1,37,26129.95033,244,75,24,0,0
51,1,38,25093.84556,217,75,24,0,0
51,1,39,26274.21808,272,75,24,0,0
51,1,40,25841.41482,234,75,24,0,0
51,1,41,25242.48506,218,75,24,0,0
51,1,42,26737.62359,228,75,24,0,0
51,1,43,22999.77726,228,75,24,0,0
51,1,44,26672.04734,197,75,24,0,0
51,1,45,25732.12107,235,75,24,0,0
51,1,46,24993.2953,249,75,24,0,0
51,1,47,25635.94257,242,75,24,0,0
51,1,48,25675.28832,226,75,24,0,0
51,1,49,26108.09158,219,75,24,0,0
51,1,50,25360.52231,247,75,24,0,0
51,1,51,25050.12806,178,75,24,0,0
51,1,52,22956.05976,228,75,24,0,0
51,1,53,24097.08653,268,75,24,0,0
51,1,54,25386.75281,215,75,24,0,0
51,1,55,26086.23283,224,75,24,0,1
51,1,56,26575.86884,237,75,24,0,0
51,1,57,25675.28832,239,75,24,0,0
51,1,58,24783.4513,232,75,24,0,0
51,1,59,26344.16608,246,75,24,0,0
51,1,60,26523.40784,229,75,24,0,0
51,1,61,23209.62126,238,75,24,0,0
51,1,62,21810.66123,248,75,24,0,0
51,1,63,26322.30733,252,75,24,0,0
51,1,64,25360.52231,213,75,24,0,0
51,1,65,24158.29104,223,75,24,0,1
51,1,66,24350.64804,241,75,24,0,0
51,1,67,25207.51106,197,75,24,0,0
51,1,68,24669.7858,228,75,24,0,0
51,1,69,23821.66628,243,75,24,0,0
51,1,70,23616.19402,213,75,24,0,0
51,1,71,21906.83974,212,75,24,0,0
51,1,72,25684.03182,234,75,24,0,0
51,1,73,25098.21731,205,75,24,0,0
51,2,1,13652.97555,81,75,24,1,0
51,2,2,12555.66628,69,75,24,1,0
51,2,3,13749.15406,70,75,24,1,0
51,2,4,11405.896,62,75,24,1,0
51,2,5,17049.82538,73,75,24,1,0
51,2,6,18217.08265,71,75,24,1,0
51,2,7,12896.66279,66,75,24,1,0
51,2,8,16013.72061,66,75,24,1,0
51,2,9,18676.11641,70,75,24,1,0
51,2,10,17115.40163,67,75,24,1,0
51,2,11,18352.60691,71,75,24,1,0
51,2,12,17482.62864,74,75,24,1,0
51,2,13,16188.59061,70,75,24,1,0
51,2,14,15720.81335,58,75,24,1,0
51,2,15,16227.93636,67,75,24,1,0
51,2,16,18374.46566,84,75,24,1,0
51,2,17,16367.83236,80,75,24,1,0
51,2,18,17067.31238,66,75,24,1,1
51,2,19,16179.84711,71,75,24,1,0
51,2,20,16415.92161,68,75,24,1,0
51,2,21,14632.24757,75,75,24,1,1
51,2,22,13010.32829,76,75,24,1,0
51,2,23,19358.10943,73,75,24,1,0
51,2,24,13950.25456,76,75,24,1,1
51,2,25,13954.62631,68,75,24,1,1
51,2,26,18789.78192,73,75,24,0,0
51,2,27,12643.10128,71,75,24,0,1
51,2,28,17242.18238,62,75,24,0,0
51,2,29,15987.4901,65,75,24,0,0
51,2,30,14042.06131,90,75,24,0,0
51,2,31,15585.2891,57,75,24,0,0
51,2,32,18077.18665,73,75,24,0,0
51,2,33,19379.96818,61,75,24,0,0
51,2,34,13443.13155,65,75,24,0,0
51,2,35,15913.17035,75,75,24,0,0
51,2,36,16997.36438,64,75,24,0,0
51,2,37,15559.0586,79,75,24,0,0
51,2,38,15803.8766,62,75,24,0,0
51,2,39,16874.95537,77,75,24,0,0
51,2,40,16359.08886,70,75,24,0,0
51,2,41,14807.11758,69,75,24,0,0
51,2,42,14470.49282,77,75,24,0,0
51,2,43,17683.72914,73,75,24,0,0
51,2,44,15637.7501,59,75,24,0,0
51,2,45,16665.11137,74,75,24,0,0
51,2,46,18501.24641,60,75,24,0,0
51,2,47,19073.94567,72,75,24,0,1
51,2,48,13443.13155,65,75,24,0,1
51,2,49,14238.79007,72,75,24,0,1
51,2,50,18746.06442,78,75,24,0,0
51,2,51,17049.82538,72,75,24,0,0
51,2,52,18252.05665,64,75,24,0,0
51,2,53,16214.82111,89,75,24,0,0
51,2,54,18610.54016,77,75,24,0,0
51,2,55,16538.33062,64,75,24,0,0
51,2,56,15773.27435,71,75,24,0,0
51,2,57,17482.62864,85,75,24,0,0
51,2,58,14138.23981,61,75,24,0,0
51,2,59,17981.00815,73,75,24,0,0
51,2,60,13040.93054,89,75,24,0,0
51,2,61,13679.20605,59,75,24,0,1
51,2,62,16971.13388,87,75,24,0,1
51,2,63,15218.06209,89,75,24,0,0
51,2,64,15869.45285,64,75,24,0,0
51,2,65,17355.84789,70,75,24,0,0
51,2,66,17605.03764,74,75,24,0,0
51,2,67,19524.23593,62,75,24,0,0
51,2,68,18649.88591,86,75,24,0,1
51,2,69,17976.6364,69,75,24,0,0
51,2,70,19690.36244,67,75,24,0,0
51,2,71,12778.62553,75,75,24,0,0
51,2,72,17097.91463,76,75,24,0,1
51,2,73,18304.51766,77,75,24,0,0
52,1,1,22634.84972,256,76,24,1,1
52,1,2,24248.79916,232,76,24,1,0
52,1,3,23141.1868,241,76,24,1,0
52,1,4,24569.21559,237,76,24,1,0
52,1,5,24889.63202,215,76,24,1,0
52,1,6,23615.87781,215,76,24,1,0
52,1,7,23121.40801,263,76,24,1,1
52,1,8,22191.80478,253,76,24,1,0
52,1,9,23809.70997,237,76,24,1,0
52,1,10,23698.94874,236,76,24,1,0
52,1,11,24244.8434,236,76,24,1,0
52,1,12,23671.25843,235,76,24,1,0
52,1,13,23370.62079,244,76,24,1,1
