"data_id","treat","age","educ","black","hisp","marr","nodegree","re74","re75","re78","agesq","agecube","educsq","u74","u75","interaction1","re74sq","re75sq","interaction2"
"CPS1",0,41,6,0,1,1,1,0,0,0,1681,68921,36,1,1,0,0,0,1
"CPS1",0,43,8,0,0,1,1,10587.8798828125,12584.1796875,9463.361328125,1849,79507,64,0,0,84703.0390625,112103200.412866,158361578.407288,0
"CPS1",0,43,8,0,1,1,1,13042.83984375,12242.23046875,11724.2802734375,1849,79507,64,0,0,104342.71875,170115671.189713,149872206.849991,0
"CPS1",0,27,13,0,0,1,0,13336.73046875,11071.349609375,9110.18359375,729,19683,169,0,0,173377.49609375,177868379.596085,122574782.173008,0
"CPS1",0,22,12,0,0,0,0,8025.1572265625,10095.6298828125,13306.9296875,484,10648,144,0,0,96301.88671875,64403148.5110483,101921742.730737,0
"CPS1",0,48,12,0,1,1,0,25862.3203125,19595.080078125,16241.6904296875,2304,110592,144,0,0,310347.84375,668859611.94635,383967163.268131,0
"CPS1",0,27,14,1,0,1,0,10740.7001953125,207.677398681641,17636.669921875,729,19683,196,0,0,150369.802734375,115362640.685586,43129.9019231731,0
"CPS1",0,28,15,0,0,0,0,12468.76953125,11905.650390625,4034.19409179688,784,21952,225,0,0,187031.54296875,155470213.623428,141744511.223789,0
"CPS1",0,19,13,0,0,0,0,1616.39501953125,1290.82299804688,19813.359375,361,6859,169,0,0,21013.1352539062,2612732.85916543,1666224.01228672,0
"CPS1",0,20,14,0,0,0,0,2210.05297851562,0,2813.59106445312,400,8000,196,0,1,30940.7416992188,4884334.16784579,0,0
"CPS1",0,21,14,0,0,0,0,0,3480.38696289062,667.932373046875,441,9261,196,1,0,0,0,12113093.411459,0
"CPS1",0,21,14,0,0,0,0,219.437896728516,1378.54797363281,15507.259765625,441,9261,196,0,0,3072.13055419922,48152.9905206347,1900394.51560713,0
"CPS1",0,26,16,0,0,0,0,11446.0400390625,12249.3896484375,4369.63720703125,676,17576,256,0,0,183136.640625,131011832.575822,150047546.759248,0
"CPS1",0,29,14,0,0,1,0,0,0,12361.1796875,841,24389,196,1,1,0,0,0,0
"CPS1",0,41,16,0,0,0,0,25680.109375,25243.55078125,25564.669921875,1681,68921,256,0,0,410881.75,659468017.511963,637236856.045547,0
"CPS1",0,34,11,1,0,1,1,7464.80712890625,9759.0478515625,13104.48046875,1156,39304,121,0,0,82112.8784179688,55723345.4717696,95239014.9690866,0
"CPS1",0,21,9,1,0,1,1,1140.29296875,8742.14453125,8994.921875,441,9261,81,0,0,10262.63671875,1300268.05458069,76425091.0052643,0
"CPS1",0,43,12,1,0,0,0,0,0,0,1849,79507,144,1,1,0,0,0,0
"CPS1",0,28,11,0,0,1,1,23783.5390625,23696.7109375,25564.669921875,784,21952,121,0,0,261618.9296875,565656730.337463,561534109.255432,0
"CPS1",0,44,8,0,0,1,1,3889.14501953125,2094.67700195312,1671.30895996094,1936,85184,64,0,0,31113.16015625,15125448.9829447,4387671.74251133,0
"CPS1",0,21,14,0,0,1,0,10918.990234375,10935.2900390625,8092.03076171875,441,9261,196,0,0,152865.86328125,119224347.738377,119580568.23842,0
"CPS1",0,32,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,169,0,0,336210.1640625,668859611.94635,637236856.045547,0
"CPS1",0,51,12,0,0,1,0,16067.9501953125,13384.4501953125,25564.669921875,2601,132651,144,0,0,192815.40234375,258179023.479043,179143507.030801,0
"CPS1",0,16,9,0,0,0,1,515.287170410156,2110.7900390625,9306.7216796875,256,4096,81,0,0,4637.58453369141,265520.867989305,4455434.58900547,0
"CPS1",0,48,12,0,0,1,0,25862.3203125,24541.740234375,25162.73046875,2304,110592,144,0,0,310347.84375,668859611.94635,602297013.731541,0
"CPS1",0,24,13,0,0,0,0,7433.4580078125,5870.4677734375,5324.2490234375,576,13824,169,0,0,96634.9541015625,55256297.9539118,34462391.8789682,0
"CPS1",0,19,11,0,0,0,1,6647.7919921875,0,0,361,6859,121,0,1,73125.7119140625,44193138.3713923,0,0
"CPS1",0,28,14,0,0,1,0,8585.5068359375,10120.6904296875,11857.2802734375,784,21952,196,0,0,120197.095703125,73710927.6299295,102428374.773568,0
"CPS1",0,26,12,0,0,1,0,950.244384765625,0,0,676,17576,144,0,1,11402.9326171875,902964.390778601,0,0
"CPS1",0,38,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1444,54872,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,35,12,0,0,1,0,12956.6298828125,8385.87109375,0,1225,42875,144,0,0,155479.55859375,167874257.92019,70322834.0009918,0
"CPS1",0,27,12,0,0,1,0,20815.25,20321.94921875,25564.669921875,729,19683,144,0,0,249783,433274632.5625,412981620.049454,0
"CPS1",0,22,16,0,0,0,0,899.303527832031,948.870971679688,0,484,10648,256,0,0,14388.8564453125,808746.835171137,900356.120896354,0
"CPS1",0,46,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2116,97336,196,0,0,362072.484375,668859611.94635,637236856.045547,0
"CPS1",0,28,16,0,0,1,0,17778.390625,18309.630859375,24862.75,784,21952,256,0,0,284454.25,316071173.215088,335242582.206577,0
"CPS1",0,20,14,0,0,1,0,0,805.645202636719,1454.0830078125,400,8000,196,1,0,0,0,649064.19253156,0
"CPS1",0,43,6,0,0,1,1,25409.73046875,25243.55078125,23120.509765625,1849,79507,36,0,0,152458.3828125,645654402.494522,637236856.045547,0
"CPS1",0,16,8,0,0,0,1,0,3568.11303710938,10168.240234375,256,4096,64,1,0,0,0,12731430.6455899,0
"CPS1",0,26,16,0,0,1,0,23691.44921875,25243.55078125,25564.669921875,676,17576,256,0,0,379063.1875,561284766.08461,637236856.045547,0
"CPS1",0,32,12,0,0,1,0,14473.099609375,20302.259765625,12680.3701171875,1024,32768,144,0,0,173677.1953125,209470612.302891,412181751.590916,0
"CPS1",0,30,16,0,0,1,0,23468.099609375,23689.55078125,24750.439453125,900,27000,256,0,0,375489.59375,550751699.275547,561194816.217422,0
"CPS1",0,22,10,0,0,1,1,12362.9697265625,9503.0322265625,12646.3798828125,484,10648,100,0,0,123629.697265625,152843020.459901,90307621.4990854,0
"CPS1",0,31,16,0,0,0,0,4394.634765625,20429.369140625,24626.310546875,961,29791,256,0,0,70314.15625,19312814.7232399,417359123.483921,0
"CPS1",0,28,12,0,0,1,0,22122.080078125,25243.55078125,12158.73046875,784,21952,144,0,0,265464.9609375,489386426.982975,637236856.045547,0
"CPS1",0,27,12,0,0,1,0,15133.3798828125,17733.150390625,25564.669921875,729,19683,144,0,0,181600.55859375,229019186.677514,314464622.776524,0
"CPS1",0,49,6,1,0,1,1,2978.0859375,2082.14501953125,0,2401,117649,36,0,0,17868.515625,8868995.85113525,4335327.88235879,0
"CPS1",0,47,16,0,0,1,0,14700.3798828125,13327.16015625,4490.81103515625,2209,103823,256,0,0,235206.078125,216101168.698998,177613197.830338,0
"CPS1",0,45,15,0,0,0,0,10989.5302734375,10747.3095703125,11677,2025,91125,225,0,0,164842.954101562,120769775.630799,115504663.000131,0
"CPS1",0,17,10,0,0,0,1,740.602905273438,1018.69396972656,11963.669921875,289,4913,100,0,0,7406.02905273438,548492.663299456,1037737.40395726,0
"CPS1",0,29,12,0,0,1,0,14335.9599609375,13334.3203125,16566.7890625,841,24389,144,0,0,172031.51953125,205519748.001603,177804098.19635,0
"CPS1",0,39,12,0,0,0,0,16808.55078125,12476.759765625,12457.240234375,1521,59319,144,0,0,201702.609375,282527379.36586,155669534.249119,0
"CPS1",0,53,9,0,0,1,1,15536.990234375,15264.2900390625,17345.55078125,2809,148877,81,0,0,139832.912109375,241398065.543064,232998550.396623,0
"CPS1",0,26,12,0,0,0,0,12084.759765625,12292.349609375,9806.1943359375,676,17576,144,0,0,145017.1171875,146041418.592869,151101858.919102,0
"CPS1",0,25,12,0,0,1,0,16210.9697265625,13747.8896484375,15626.9599609375,625,15625,144,0,0,194531.63671875,262795539.475526,189004469.785615,0
"CPS1",0,30,12,0,0,1,0,25862.3203125,3987.04809570312,13544.83984375,900,27000,144,0,0,310347.84375,668859611.94635,15896552.5174499,0
"CPS1",0,27,14,0,0,1,0,17899.859375,21503.560546875,25564.669921875,729,19683,196,0,0,250598.03125,320404965.644775,462403116.193119,0
"CPS1",0,31,12,0,0,1,0,23164.41015625,25243.55078125,25564.669921875,961,29791,144,0,0,277972.921875,536589897.886978,637236856.045547,0
"CPS1",0,40,12,0,0,1,0,19222.369140625,19290.73046875,20565.51953125,1600,64000,144,0,0,230668.4296875,369499475.378452,372132282.01796,0
"CPS1",0,24,16,0,0,0,0,2474.55395507812,8215.7900390625,16192.9296875,576,13824,256,0,0,39592.86328125,6123417.27659279,67499205.9659586,0
"CPS1",0,27,14,0,0,0,0,23564.099609375,23716.400390625,701.920104980469,729,19683,196,0,0,329897.39453125,555266790.400547,562467647.488438,0
"CPS1",0,25,16,0,0,0,0,1763.33996582031,2655.04809570312,16020.0302734375,625,15625,256,0,0,28213.439453125,3109367.83505918,7049280.39049679,0
"CPS1",0,27,8,1,0,1,1,348.74951171875,8561.3232421875,0,729,19683,64,0,0,2789.99609375,121626.221924067,73296255.6572199,0
"CPS1",0,28,12,1,0,1,0,10568.2900390625,13151.7099609375,15155.5595703125,784,21952,144,0,0,126819.48046875,111688754.349748,172967474.896623,0
"CPS1",0,29,14,0,0,1,0,14980.5498046875,18848.51953125,25564.669921875,841,24389,196,0,0,209727.697265625,224416872.450723,355266688.519913,0
"CPS1",0,23,17,0,0,1,0,5495.7431640625,14621.5595703125,15418.599609375,529,12167,289,0,0,93427.6337890625,30203192.9253397,213790004.268197,0
"CPS1",0,48,10,1,0,1,1,21798.80078125,16442.3203125,17641.099609375,2304,110592,100,0,0,217988.0078125,475187715.500626,270349897.25885,0
"CPS1",0,47,5,0,0,0,1,24416.380859375,22230.439453125,8436.3408203125,2209,103823,25,0,0,122081.904296875,596159654.270054,494192438.279057,0
"CPS1",0,28,12,0,0,1,0,15472.330078125,17611.400390625,975.299499511719,784,21952,144,0,0,185667.9609375,239392998.046452,310161423.718906,0
"CPS1",0,42,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1764,74088,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,34,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1156,39304,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,48,12,0,0,1,0,15746.6298828125,14755.83984375,4557.30908203125,2304,110592,144,0,0,188959.55859375,247956352.666284,217734809.4944,0
"CPS1",0,45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2025,91125,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,43,12,0,0,1,0,3056.4560546875,10849.349609375,6361.61279296875,1849,79507,144,0,0,36677.47265625,9341923.61423588,117708386.946445,0
"CPS1",0,19,12,0,0,0,0,0,57.2903213500977,3153.46899414062,361,6859,144,1,0,0,0,3282.18092039746,0
"CPS1",0,22,12,0,0,0,0,2938.89990234375,0,4190.8330078125,484,10648,144,0,1,35266.798828125,8637132.6359961,0,0
"CPS1",0,23,14,0,0,0,0,4786.48876953125,8989.2099609375,7098.998046875,529,12167,196,0,0,67010.8427734375,22910474.7408488,80805895.721818,0
"CPS1",0,29,16,0,0,1,0,9259.4951171875,20114.26953125,25564.669921875,841,24389,256,0,0,148151.921875,85738249.8252192,404583838.775772,0
"CPS1",0,43,12,0,0,0,0,0,0,198.015396118164,1849,79507,144,1,1,0,0,0,0
"CPS1",0,34,12,1,0,1,0,0,800.274169921875,153.68359375,1156,39304,144,1,0,0,0,640438.747044146,0
"CPS1",0,24,15,0,0,0,0,0,1965.77404785156,7772.841796875,576,13824,225,1,0,0,0,3864267.60720672,0
"CPS1",0,52,15,0,0,1,0,13289.7099609375,13839.1904296875,25564.669921875,2704,140608,225,0,0,199345.649414062,176616390.845841,191523191.749154,0
"CPS1",0,53,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2809,148877,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,32,16,0,0,1,0,0,0,0,1024,32768,256,1,1,0,0,0,0
"CPS1",0,36,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1296,46656,169,0,0,336210.1640625,668859611.94635,637236856.045547,0
"CPS1",0,35,10,0,0,1,1,18199.630859375,24267.8203125,25564.669921875,1225,42875,100,0,0,181996.30859375,331226563.417515,588927102.719788,0
"CPS1",0,17,8,0,0,0,1,5832.73681640625,7222.1611328125,13129.599609375,289,4913,64,0,0,46661.89453125,34020818.7694609,52159611.4283075,0
"CPS1",0,47,4,0,0,1,1,16142.400390625,15466.599609375,14753.6201171875,2209,103823,16,0,0,64569.6015625,260577090.37125,239215703.476719,0
"CPS1",0,26,18,0,0,1,0,18842.26953125,18852.099609375,25564.669921875,676,17576,324,0,0,339160.8515625,355031121.088272,355401659.681797,0
"CPS1",0,43,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1849,79507,196,0,0,362072.484375,668859611.94635,637236856.045547,0
"CPS1",0,39,14,0,0,0,0,20070.73046875,22645.7890625,23786.9609375,1521,59319,196,0,0,280990.2265625,402834221.54921,512831762.263245,0
"CPS1",0,34,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1156,39304,324,0,0,465521.765625,668859611.94635,637236856.045547,0
"CPS1",0,52,8,0,0,1,1,25862.3203125,25243.55078125,23154.5,2704,140608,64,0,0,206898.5625,668859611.94635,637236856.045547,0
"CPS1",0,33,16,1,0,0,0,8595.302734375,17029.55078125,6603.9599609375,1089,35937,256,0,0,137524.84375,73879229.0955544,290005599.811172,0
"CPS1",0,55,9,0,0,1,1,12466.8095703125,8999.9521484375,13373.4296875,3025,166375,81,0,0,112201.286132812,155421340.862435,80999138.6741648,0
"CPS1",0,20,13,0,0,0,0,4878.57421875,6275.0810546875,11988.7998046875,400,8000,169,0,0,63421.46484375,23800486.4078522,39376642.242898,0
"CPS1",0,40,13,0,0,0,0,5049.03076171875,9245.2255859375,4082.958984375,1600,64000,169,0,0,65637.3999023438,25492711.6327822,85474196.1348734,0
"CPS1",0,33,12,0,0,1,0,16259.9599609375,13577.8095703125,9586.01171875,1089,35937,144,0,0,195119.51953125,264386297.931291,184356912.72767,0
"CPS1",0,22,12,0,0,0,0,10137.25,1679.32299804688,25564.669921875,484,10648,144,0,0,121647,102763837.5625,2820125.73176914,0
"CPS1",0,42,14,0,0,1,0,0,7095.0478515625,10790.3603515625,1764,74088,196,1,0,0,0,50339704.0159616,0
"CPS1",0,32,9,0,0,0,1,5630.93310546875,3890.37109375,44.3317985534668,1024,32768,81,0,0,50678.3979492188,31707407.6382639,15134987.2470856,0
"CPS1",0,28,12,0,0,1,0,16085.580078125,14157.8701171875,16351.0400390625,784,21952,144,0,0,193026.9609375,258745886.449772,200445286.255151,0
"CPS1",0,53,12,0,0,1,0,22284.69921875,21675.439453125,3855.38891601562,2809,148877,144,0,0,267416.390625,496607819.270157,469824675.486088,0
"CPS1",0,28,11,0,0,1,1,19334.0390625,22704.869140625,17709.080078125,784,21952,121,0,0,212674.4296875,373805066.470276,515511082.692905,0
"CPS1",0,23,12,0,0,1,0,10652.5302734375,14014.650390625,20964.509765625,529,12167,144,0,0,127830.36328125,113476401.226502,196410425.571445,0
"CPS1",0,52,12,0,0,1,0,0,0,2770.73706054688,2704,140608,144,1,1,0,0,0,0
"CPS1",0,30,9,0,0,1,1,10954.259765625,10779.5302734375,11684.3798828125,900,27000,81,0,0,98588.337890625,119995807.012791,116198272.915956,0
"CPS1",0,36,2,0,0,1,1,5591.7470703125,3933.33911132812,4196.7431640625,1296,46656,4,0,0,11183.494140625,31267635.2983484,15471156.5647035,0
"CPS1",0,46,13,0,0,1,0,5983.60107421875,7807.59716796875,7635.4130859375,2116,97336,169,0,0,77786.8139648438,35803481.8153918,60958573.5372736,0
"CPS1",0,34,8,0,0,1,1,16722.33984375,14071.9404296875,18551.380859375,1156,39304,64,0,0,133778.71875,279636649.849869,198019507.456674,0
"CPS1",0,48,4,0,0,1,1,9408.3994140625,8310.6767578125,12204.5400390625,2304,110592,16,0,0,37633.59765625,88517979.5345316,69067348.1728449,0
"CPS1",0,17,10,0,0,0,1,0,0,17024.890625,289,4913,100,1,1,0,0,0,0
"CPS1",0,22,12,0,0,1,0,15009.9404296875,19036.5,0,484,10648,144,0,0,180119.28515625,225298311.702767,362388332.25,0
"CPS1",0,24,12,0,0,0,0,5015.72314453125,5345.90283203125,11888.3095703125,576,13824,144,0,0,60188.677734375,25157478.6625865,28578677.0895197,0
"CPS1",0,52,3,0,0,1,1,10384.1103515625,9130.64453125,0,2704,140608,9,0,0,31152.3310546875,107829747.793427,83368669.5560455,0
"CPS1",0,54,0,0,0,1,1,0,0,0,2916,157464,0,1,1,0,0,0,0
"CPS1",0,46,10,1,0,1,1,17741.16015625,17136.970703125,21438.859375,2116,97336,100,0,0,177411.6015625,314748763.689713,293675764.879765,0
"CPS1",0,24,17,0,0,1,0,11873.16015625,10072.349609375,13185.75,576,13824,289,0,0,201843.72265625,140971932.095963,101452226.653477,0
"CPS1",0,24,12,0,0,1,0,16457.83984375,12965.51953125,16222.48046875,576,13824,144,0,0,197494.078125,270860492.322525,168104696.715225,0
"CPS1",0,25,13,0,0,1,0,13309.2998046875,15369.919921875,15696.41015625,625,15625,169,0,0,173020.897460938,177137461.291055,236234438.40485,0
"CPS1",0,54,10,0,0,1,1,16252.1201171875,8289.1943359375,9999.7763671875,2916,157464,100,0,0,162521.201171875,264131408.303491,68710742.7389383,0
"CPS1",0,19,12,0,0,0,0,10025.5703125,6063.8232421875,11038.6201171875,361,6859,144,0,0,120306.84375,100512060.090881,36769952.3124933,0
"CPS1",0,28,16,0,0,1,0,12172.919921875,14838.1904296875,6734,784,21952,256,0,0,194766.71875,148179979.424381,220171895.22767,0
"CPS1",0,55,12,0,0,1,0,15748.58984375,16429.7890625,17861.279296875,3025,166375,144,0,0,188983.078125,248018082.066666,269937968.638245,0
"CPS1",0,41,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1681,68921,169,0,0,336210.1640625,668859611.94635,637236856.045547,0
"CPS1",0,19,13,0,0,0,0,397.731201171875,3526.93505859375,25564.669921875,361,6859,169,0,0,5170.50561523438,158190.108385623,12439270.9075377,0
"CPS1",0,17,12,0,0,0,0,0,0,18823.279296875,289,4913,144,1,1,0,0,0,0
"CPS1",0,16,9,0,0,0,1,0,0,4065.22607421875,256,4096,81,1,1,0,0,0,0
"CPS1",0,51,8,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,2601,132651,64,0,0,206898.5625,668859611.94635,637236856.045547,0
"CPS1",0,24,11,0,0,1,1,2705.7470703125,4065.82299804688,9333.3212890625,576,13824,121,0,0,29763.2177734375,7321067.20850468,16530916.6514469,0
"CPS1",0,21,15,0,0,1,0,4116.419921875,5908.06494140625,20392.630859375,441,9261,225,0,0,61746.298828125,16944912.9732094,34905231.3518736,0
"CPS1",0,24,11,1,0,0,1,0,0,0,576,13824,121,1,1,0,0,0,0
"CPS1",0,32,10,0,1,0,1,2490.22802734375,3415.93505859375,13512.330078125,1024,32768,100,0,0,24902.2802734375,6201235.62816834,11668612.3245299,0
"CPS1",0,29,18,0,0,1,0,2231.60498046875,11708.7099609375,25564.669921875,841,24389,324,0,0,40168.8896484375,4980060.78885293,137093888.949357,0
"CPS1",0,40,5,0,1,1,1,18040.9296875,25243.55078125,25564.669921875,1600,64000,25,0,0,90204.6484375,325475143.989319,637236856.045547,0
"CPS1",0,32,18,0,0,1,0,0,0,0,1024,32768,324,1,1,0,0,0,0
"CPS1",0,37,12,0,0,1,0,19721.98046875,19786.650390625,23851.98046875,1369,50653,144,0,0,236663.765625,388956513.609756,391511533.68082,0
"CPS1",0,40,15,0,0,1,0,24769.05078125,23800.55078125,25564.669921875,1600,64000,225,0,0,371535.76171875,613505876.604141,566466217.49086,0
"CPS1",0,35,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1225,42875,289,0,0,439659.4453125,668859611.94635,637236856.045547,0
"CPS1",0,41,0,1,0,0,1,10971.8896484375,9832.4521484375,7823.083984375,1681,68921,0,0,0,0,120382362.45749,96677115.2513132,0
"CPS1",0,23,12,1,0,0,0,0,0,7062.05517578125,529,12167,144,1,1,0,0,0,0
"CPS1",0,20,7,0,0,1,1,7098.423828125,6454.11279296875,10715,400,8000,49,0,0,49688.966796875,50387620.8436928,41655571.9443629,0
"CPS1",0,47,4,1,0,1,1,15644.75,15548.9501953125,15770.2998046875,2209,103823,16,0,0,62579,244758202.5625,241769852.176309,0
"CPS1",0,37,12,1,0,0,0,4163.44189453125,0,0,1369,50653,144,0,1,49961.302734375,17334248.409138,0,0
"CPS1",0,26,15,1,0,1,0,15439.01953125,14666.3203125,17546.529296875,676,17576,225,0,0,231585.29296875,238363324.086319,215100951.50885,0
"CPS1",0,32,12,1,0,1,0,813.095703125,0,21297,1024,32768,144,0,1,9757.1484375,661124.622440338,0,0
"CPS1",0,29,12,1,0,1,0,11416.650390625,4037.17700195312,8126.01806640625,841,24389,144,0,0,136999.8046875,130339906.141758,16298798.1450992,0
"CPS1",0,19,12,1,0,0,0,244.908401489258,803.854797363281,5070.080078125,361,6859,144,0,0,2938.90081787109,59980.1251200235,646182.535243962,0
"CPS1",0,30,12,0,0,1,0,24089.189453125,25243.55078125,25564.669921875,900,27000,144,0,0,289070.2734375,580289048.508549,637236856.045547,0
"CPS1",0,28,12,0,0,1,0,19943.380859375,21770.3203125,25564.669921875,784,21952,144,0,0,239320.5703125,397738440.102085,473946846.50885,0
"CPS1",0,24,14,1,0,1,0,14034.23046875,20628.099609375,25564.669921875,576,13824,196,0,0,196479.2265625,196959624.849991,425518493.494297,0
"CPS1",0,20,15,1,0,0,0,0,0,580.746520996094,400,8000,225,1,1,0,0,0,0
"CPS1",0,20,14,0,0,0,0,1861.30297851562,288.241912841797,8312.2119140625,400,8000,196,0,0,26058.2416992188,3464448.77783114,83083.400318698,0
"CPS1",0,36,14,0,0,1,0,9847.275390625,4708.5478515625,8802.8173828125,1296,46656,196,0,0,137861.85546875,96968832.6188087,22170422.8704538,0
"CPS1",0,53,8,0,0,1,1,24745.5390625,23080.83984375,25564.669921875,2809,148877,64,0,0,197964.3125,612341703.493713,532725167.892838,0
"CPS1",0,29,16,0,0,1,0,14580.8603515625,13166.0302734375,25564.669921875,841,24389,256,0,0,233293.765625,212601488.591767,173344353.161073,0
"CPS1",0,42,18,0,0,1,0,0,0,0,1764,74088,324,1,1,0,0,0,0
"CPS1",0,45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2025,91125,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,16,10,0,0,0,1,1818.19995117188,4658.4189453125,25564.669921875,256,4096,100,0,0,18181.9995117188,3305851.06244141,21700867.0700464,0
